Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA_20,MA_50,Volatility,Cumulative Return
2005-02-18,1200.75,1202.920044,1197.349976,1201.589966,1201.589966,1551200000,0.0006995344576306017,1191.8095031999999,1193.8109985199999,14.673481244343629,0.8257101949846759
2005-02-22,1201.589966,1202.47998,1184.160034,1184.160034,1184.160034,1744940000,-0.014505723660478753,1192.8300049,1193.7093994,13.261063245359358,0.8137326710725882
2005-02-23,1184.160034,1193.52002,1184.160034,1190.800049,1190.800049,1501090000,0.00560736286426633,1193.94950565,1193.7654003799998,11.973611936177402,0.8182955654338009
2005-02-24,1190.800049,1200.420044,1187.800049,1200.199951,1200.199951,1518750000,0.007893770249584708,1195.2560059,1193.7957983200001,11.082733346815782,0.8247550026235894
2005-02-25,1200.199951,1212.150024,1199.609985,1211.369995,1211.369995,1523680000,0.009306819243487752,1197.0970032,1193.95559812,10.505264752028847,0.8324308483531694
2005-02-28,1211.369995,1211.369995,1198.130005,1203.599976,1203.599976,1795480000,-0.006414240927273496,1198.7090027499999,1193.9131982200001,8.65956988454419,0.8270914363365375
2005-03-01,1203.599976,1212.25,1203.599976,1210.410034,1210.410034,1708060000,0.005658074223823473,1200.16600345,1194.05719968,7.997084512441984,0.8317711810732183
2005-03-02,1210.410034,1215.790039,1204.219971,1210.079956,1210.079956,1568540000,-0.00027269932562368204,1201.1994995500002,1194.37479978,7.868481916929218,0.8315443576330664
2005-03-03,1210.079956,1215.719971,1204.449951,1210.469971,1210.469971,1616240000,0.00032230514856990133,1202.06350105,1194.6911987199999,7.891386999571975,0.8318123686607959
2005-03-04,1210.469971,1224.76001,1210.469971,1222.119995,1222.119995,1636820000,0.009624380843066715,1203.67500005,1195.0245996,8.53887824871226,0.8398180476867608
2005-03-07,1222.119995,1229.109985,1222.119995,1225.310059,1225.310059,1488830000,0.0026102706878630144,1204.78900155,1195.33940186,9.809169165029184,0.8420102001197759
2005-03-08,1225.310059,1225.689941,1218.569946,1219.430054,1219.430054,1523090000,-0.004798789462969744,1205.6745057,1195.52540284,10.3044071072032,0.8379695704437281
2005-03-09,1219.430054,1219.430054,1206.660034,1207.01001,1207.01001,1704970000,-0.01018512210623268,1205.9100037499998,1195.56720216,10.27701251355797,0.8294347480474514
2005-03-10,1207.01001,1211.22998,1201.410034,1209.25,1209.25,1604020000,0.0018558172520872773,1206.77300425,1195.48140138,9.758171023524351,0.8309740273623586
2005-03-11,1209.25,1213.040039,1198.150024,1200.079956,1200.079956,1449820000,-0.007583249121356217,1206.92650155,1195.21400148,9.619677591959817,0.8246725442994931
2005-03-14,1200.079956,1206.829956,1199.51001,1206.829956,1206.829956,1437430000,0.00562462523122087,1207.0029969000002,1195.0795996200002,9.612143319961762,0.8293110182996551
2005-03-15,1206.829956,1210.540039,1197.75,1197.75,1197.75,1513530000,-0.007523807272811878,1206.58349615,1194.79619874,9.832348012000821,0.8230714420287492
2005-03-16,1197.75,1197.75,1185.609985,1188.069946,1188.069946,1653190000,-0.00808186516384879,1205.4809937,1194.51599854,10.619646052056101,0.8164194896140582
2005-03-17,1188.069946,1193.280029,1186.339966,1190.209961,1190.209961,1581930000,0.001801253375026457,1204.47449345,1194.5591967799999,11.078891109234466,0.8178900679751628
2005-03-18,1190.209961,1191.97998,1182.780029,1189.650024,1189.650024,2344370000,-0.000470452288543699,1203.91949465,1194.67739746,11.543572615027843,0.8175052897209067
2005-03-21,1189.650024,1189.650024,1178.819946,1183.780029,1183.780029,1819440000,-0.004934220049240268,1203.0289978,1194.59519774,12.388744861851583,0.8134715387300059
2005-03-22,1183.780029,1189.589966,1171.630005,1171.709961,1171.709961,2114470000,-0.010196208505220516,1202.40649415,1194.30559814,13.63670171786363,0.8051772133080521
2005-03-23,1171.709961,1176.26001,1168.699951,1172.530029,1172.530029,2246870000,0.0006998899277941284,1201.49299315,1193.95119872,14.99901217869603,0.8057407487297358
2005-03-24,1172.530029,1180.109985,1171.420044,1171.420044,1171.420044,1721720000,-0.0009466580578296746,1200.0539978000002,1193.7197998000001,16.440855914181938,0.804977987757429
2005-03-28,1171.420044,1179.910034,1171.420044,1174.280029,1174.280029,1746220000,0.002441468382454959,1198.1994995,1193.45140136,17.172799049668434,0.806943316063111
2005-03-29,1174.280029,1179.390015,1163.689941,1165.359985,1165.359985,2223250000,-0.007596181302339078,1196.28749995,1193.20960204,18.60864150898708,0.8008136283335849
2005-03-30,1165.359985,1181.540039,1165.359985,1181.410034,1181.410034,2097110000,0.013772610357819959,1194.83749995,1193.1474023199999,18.580114245994196,0.8118429224058554
2005-03-31,1181.410034,1184.530029,1179.48999,1180.589966,1180.589966,2214230000,-0.0006941434187954787,1193.3630004499998,1192.83960204,18.47668380504373,0.8112793869841717
2005-04-01,1180.589966,1189.800049,1169.910034,1172.920044,1172.920044,2168690000,-0.006496685742626407,1191.4855041,1192.60540282,18.55452167948095,0.8060087597574649
2005-04-04,1172.790039,1178.609985,1167.719971,1176.119995,1176.119995,2079770000,0.0027281919312140968,1189.1855041,1192.61960204,17.37051654768097,0.8082077063523231
2005-04-05,1176.119995,1183.560059,1176.119995,1181.390015,1181.390015,1870800000,0.004480852313032857,1186.9895019,1192.89000244,15.204396399983194,0.8118291657227429
2005-04-06,1181.390015,1189.339966,1181.390015,1184.069946,1184.069946,1797400000,0.002268455773261513,1185.2214964999998,1193.2964013600001,13.150779949013621,0.8136707642806287
2005-04-07,1184.069946,1191.880005,1183.810059,1191.140015,1191.140015,1900620000,0.005970989318565101,1184.4279967500001,1193.75100098,12.212189673286623,0.818529183722977
2005-04-08,1191.140015,1191.75,1181.130005,1181.199951,1181.199951,1661330000,-0.008345000482583798,1183.0254943,1193.8936010799998,10.732543052952277,0.8116985572897999
2005-04-11,1181.199951,1184.069946,1178.689941,1181.209961,1181.209961,1525310000,8.474433131677728e-06,1182.08199455,1194.02679932,9.955690752972234,0.8117054359749467
2005-04-12,1181.209961,1190.170044,1170.849976,1187.76001,1187.76001,1979830000,0.005545202983604058,1181.12849725,1194.35479982,8.223185803775852,0.8162065073803226
2005-04-13,1187.76001,1187.76001,1171.400024,1173.790039,1173.790039,2049740000,-0.011761610832477842,1179.9304992,1194.2052002,7.375883675042775,0.8066066040815794
2005-04-14,1173.790039,1174.670044,1161.699951,1162.050049,1162.050049,2355040000,-0.01000178022468301,1178.62950435,1193.6580005,8.12169833457016,0.7985391020997775
2005-04-15,1162.050049,1162.050049,1141.920044,1142.619995,1142.619995,2689960000,-0.016720496691790876,1176.25000605,1192.64660158,11.008645495170162,0.7851871316848525
2005-04-18,1142.619995,1148.920044,1139.800049,1145.97998,1145.97998,2180670000,0.0029405970617555344,1174.06650385,1191.76840088,12.447734090963271,0.7874960506572133
2005-04-19,1145.97998,1154.670044,1145.97998,1152.780029,1152.780029,2142700000,0.005933828791668816,1172.51650385,1190.76340088,13.088136525891377,0.7921689173959285
2005-04-20,1152.780029,1155.5,1136.150024,1137.5,1137.5,2217050000,-0.013254939030523438,1170.8060057999999,1189.47900146,15.25515615268621,0.7816687666939698
2005-04-21,1137.5,1159.949951,1137.5,1159.949951,1159.949951,2308560000,0.019736220659340775,1170.1770019,1188.6319995000001,15.438579064892902,0.7970959539559568
2005-04-22,1159.949951,1159.949951,1142.949951,1152.119995,1152.119995,2045880000,-0.0067502533133001474,1169.2119994500001,1187.8345996,15.951456784273033,0.7917153543517474
2005-04-25,1152.119995,1164.050049,1152.119995,1162.099976,1162.099976,1795030000,0.008662275668603447,1168.6029968,1187.1363989200001,15.980265406447478,0.7985734110022084
2005-04-26,1162.099976,1164.800049,1151.829956,1151.829956,1151.829956,1959740000,-0.008837466837706809,1167.92649535,1186.06699706,16.40550846940704,0.7915160449650019
2005-04-27,1151.73999,1159.869995,1144.420044,1156.380005,1156.380005,2151520000,0.003950278403768159,1166.6749939000001,1185.07179686,16.27698401189357,0.7946427537036632
2005-04-28,1156.380005,1156.380005,1143.219971,1143.219971,1143.219971,2182270000,-0.01138037145496995,1164.8064941500002,1183.73379638,16.73406514037798,0.7855994239925154
2005-04-29,1143.219971,1156.969971,1139.189941,1156.849976,1156.849976,2362360000,0.011922469293532023,1164.00299075,1182.66399658,16.709773254237167,0.7949657090020825
2005-05-02,1156.849976,1162.869995,1154.709961,1162.160034,1162.160034,1980040000,0.004590100799725549,1163.3049927,1181.8921972599999,16.466784101054472,0.7986146817387274
2005-05-03,1162.160034,1166.890015,1156.709961,1161.170044,1161.170044,2167020000,-0.000851853420387072,1162.2939941500001,1181.0837988199999,15.909269404942979,0.7979343790905169
2005-05-04,1161.170044,1176.01001,1161.170044,1175.650024,1175.650024,2306480000,0.012470163241655285,1161.87299805,1180.91359862,15.406148647858362,0.8078847510539044
2005-05-05,1175.650024,1178.619995,1166.77002,1172.630005,1172.630005,1997100000,-0.0025688078410655013,1160.9474975500002,1180.55019774,14.051901539984401,0.8058094503707199
2005-05-06,1172.630005,1177.75,1170.5,1171.349976,1171.349976,1707200000,-0.001091588134826904,1160.4549987999999,1179.97319824,13.46508425850102,0.8049298383357639
2005-05-09,1171.349976,1178.869995,1169.380005,1178.839966,1178.839966,1857020000,0.006394322920957762,1160.33649905,1179.32259766,13.282000298957712,0.8100768196507971
2005-05-10,1178.839966,1178.839966,1162.97998,1166.219971,1166.219971,1889660000,-0.010705435312667433,1159.2594971,1178.5749975600002,11.723091769854566,0.8014045946597341
2005-05-11,1166.219971,1171.77002,1157.709961,1171.109985,1171.109985,1834970000,0.004193046013272195,1159.1254944,1177.78899658,11.56247335890515,0.8047649210003901
2005-05-12,1171.109985,1173.369995,1157.76001,1159.359985,1159.359985,1995290000,-0.01003321647880917,1158.9909911999998,1176.77459716,11.542291018933541,0.7966905403334414
2005-05-13,1159.359985,1163.75,1146.180054,1154.050049,1154.050049,2188590000,-0.0045800580222717935,1159.5624939000002,1175.64619872,10.957180399581691,0.7930416514329193
2005-05-16,1154.050049,1165.75,1153.640015,1165.689941,1165.689941,1856860000,0.010086124089753623,1160.54799195,1174.51759764,10.550063706116454,0.8010403679376148
2005-05-17,1165.689941,1174.349976,1159.859985,1173.800049,1173.800049,1887260000,0.0069573457870302224,1161.59899295,1173.48739744,10.779993031642993,0.8066134827667267
2005-05-18,1173.800049,1187.900024,1173.800049,1185.560059,1185.560059,2266320000,0.010018750646686891,1164.0019958999999,1172.80999754,10.477644138022024,0.8146947421188222
2005-05-19,1185.560059,1191.089966,1184.48999,1191.079956,1191.079956,1775860000,0.00465594042081352,1165.55849615,1172.49139646,12.039807879474004,0.8184879122992774
2005-05-20,1191.079956,1191.219971,1185.189941,1189.280029,1189.280029,1631750000,-0.0015111722692779939,1167.41649785,1172.09199704,12.705690608561865,0.8172510360634715
2005-05-23,1189.280029,1197.439941,1188.76001,1193.859985,1193.859985,1681170000,0.003851032463608295,1169.0044983,1171.96759762,13.931816299120387,0.8203982963342694
2005-05-24,1193.859985,1195.290039,1189.869995,1194.069946,1194.069946,1681000000,0.00017586735684083088,1171.1164978000002,1171.7123974200001,14.385510857298193,0.8205425776142025
2005-05-25,1194.069946,1194.069946,1185.959961,1190.01001,1190.01001,1742180000,-0.0034000822260039643,1172.79799805,1171.55759762,14.537007676011068,0.8177526653803769
2005-05-26,1190.01001,1198.949951,1190.01001,1197.619995,1197.619995,1654110000,0.006394891585828066,1175.51799925,1171.7485986000002,13.781129296654731,0.8229821050195064
2005-05-27,1197.619995,1199.560059,1195.280029,1198.780029,1198.780029,1381430000,0.0009686160926196674,1177.6145019,1171.91999996,13.979668390633718,0.8237792587303663
2005-05-31,1198.780029,1198.780029,1191.5,1191.5,1191.5,1840680000,-0.006072864765750974,1179.0815002,1171.95699948,13.810972443940965,0.8187765586952662
2005-06-01,1191.5,1205.640015,1191.030029,1202.219971,1202.219971,1810100000,0.008997038187159134,1181.13399655,1172.32579832,14.057082836405014,0.8261431226605983
2005-06-02,1202.27002,1204.670044,1198.420044,1204.290039,1204.290039,1813790000,0.001721871246472606,1182.5659973,1172.9773998800001,14.902394374163087,0.8275656347489787
2005-06-03,1204.290039,1205.089966,1194.550049,1196.02002,1196.02002,1627520000,-0.0068671322789211064,1183.73549805,1173.4471996999998,14.99908409014262,0.8218826320656681
2005-06-06,1196.02002,1198.780029,1192.75,1197.51001,1197.51001,1547120000,0.0012457901833449192,1185.0434997500001,1173.96899902,15.002800793581553,0.8229065253805572
2005-06-07,1197.51001,1208.849976,1197.26001,1197.26001,1197.26001,1851370000,-0.00020876652212697966,1185.9645019499999,1174.42859864,15.16642932691681,0.8227347300472179
2005-06-08,1197.26001,1201.969971,1193.329956,1194.670044,1194.670044,1715490000,-0.0021632443899968212,1187.3870056,1175.01479982,14.53826279946989,0.8209549537579877
2005-06-09,1194.670044,1201.859985,1191.089966,1200.930054,1200.930054,1824120000,0.005239948914296244,1188.87800905,1175.4052002199999,14.308392005533642,0.825256715776618
2005-06-10,1200.930054,1202.790039,1192.640015,1198.109985,1198.109985,1664180000,-0.0023482375102588104,1190.81550905,1175.7556006,12.625598610136903,0.8233188170010384
2005-06-13,1198.109985,1206.030029,1194.51001,1200.819946,1200.819946,1661350000,0.0022618632962982943,1193.1540039,1176.31359864,9.368838628668453,0.8251810516143647
2005-06-14,1200.819946,1207.530029,1200.180054,1203.910034,1203.910034,1698150000,0.0025733150172040364,1195.06500855,1176.86939942,7.093756576036864,0.8273045024063962
2005-06-15,1203.910034,1208.079956,1198.660034,1206.579956,1206.579956,1840440000,0.0022177089023249774,1196.7040038999999,1177.37319824,5.538267161106827,0.8291392229663164
2005-06-16,1206.550049,1212.099976,1205.469971,1210.959961,1210.959961,1776040000,0.003630099255519159,1197.973999,1177.91099854,5.756290443051371,0.8321490806423282
2005-06-17,1210.930054,1219.550049,1210.930054,1216.959961,1216.959961,2407370000,0.004954746806860033,1199.26799925,1178.4273974599998,6.916847870732356,0.8362721686424722
2005-06-20,1216.959961,1219.099976,1210.650024,1216.099976,1216.099976,1714530000,-0.000706666634532005,1200.6089966,1179.1253979599999,7.457258274974644,0.8356812030035049
2005-06-21,1216.099976,1217.130005,1211.859985,1213.609985,1213.609985,1720700000,-0.0020475216258041273,1201.5964966,1179.77339844,7.815560509292959,0.8339701276680772
2005-06-22,1213.609985,1219.589966,1211.689941,1213.880005,1213.880005,1823250000,0.0002224932254490941,1202.58699955,1180.2957983400001,8.062879295732246,0.8341556803717103
2005-06-23,1213.880005,1216.449951,1200.719971,1200.72998,1200.72998,2029920000,-0.010833051822119688,1203.1229980499998,1180.8345971600002,7.520891589928497,0.825119228658528
2005-06-24,1200.72998,1200.900024,1191.449951,1191.569946,1191.569946,2418800000,-0.007628720988543947,1202.8204956000002,1181.4249951,7.867562353366996,0.8188246242808095
2005-06-27,1191.569946,1194.329956,1188.300049,1190.689941,1190.689941,1738620000,-0.0007385256761083259,1202.4159912,1182.38639402,8.283225657803122,0.8182199012715483
2005-06-28,1190.689941,1202.540039,1190.689941,1201.569946,1201.569946,1772410000,0.009137563546444794,1202.9194885000002,1183.49819334,7.881061432131363,0.8256964376143828
2005-06-29,1201.569946,1204.069946,1198.699951,1199.849976,1199.849976,1769280000,-0.001431435602834319,1202.80098875,1184.4395922800002,7.90989784711261,0.8245145063364482
2005-06-30,1199.849976,1203.27002,1190.51001,1191.329956,1191.329956,2109490000,-0.007100904421737386,1202.1529846,1185.5161914,8.302606848769711,0.8186597076326171
2005-07-01,1191.329956,1197.890015,1191.329956,1194.439941,1194.439941,1593820000,0.002610515234958255,1202.07398065,1186.2059912,8.37127068116035,0.8207968312716385
2005-07-05,1194.439941,1206.339966,1192.48999,1204.98999,1204.98999,1805820000,0.008832632464690793,1202.44797965,1187.2633911,8.323590637532273,0.8280466280104437
2005-07-06,1204.98999,1206.109985,1194.780029,1194.939941,1194.939941,1883470000,-0.00834035891036733,1202.3319762,1187.9201904,8.415360455098273,0.8211404219383172
2005-07-07,1194.939941,1198.459961,1183.550049,1197.869995,1197.869995,1952440000,0.0024520512700814123,1202.49197375,1188.84099118,8.291529054170939,0.8231539003528462
2005-07-08,1197.869995,1212.72998,1197.199951,1211.859985,1211.859985,1900810000,0.01167905537194791,1203.0384703,1189.9505907799999,8.539649009669267,0.832767560334702
2005-07-11,1211.859985,1220.030029,1211.859985,1219.439941,1219.439941,1846300000,0.006254811689322404,1204.1049681,1191.47499018,9.198273355081433,0.837976364605572
2005-07-12,1219.439941,1225.540039,1216.599976,1222.209961,1222.209961,1932010000,0.0022715509857158533,1205.17446885,1192.78218988,10.004417924644137,0.8398798706425984
2005-07-13,1222.209961,1224.459961,1219.640015,1223.290039,1223.290039,1812500000,0.0008837090471069953,1206.1434691,1194.0047899800002,10.783698806135824,0.8406220800827683
2005-07-14,1223.290039,1233.160034,1223.290039,1226.5,1226.5,2048710000,0.002624039187488325,1207.1394713000002,1195.3113891,11.706571390526648,0.8428279053627734
2005-07-15,1226.5,1229.530029,1223.5,1227.920044,1227.920044,1716400000,0.001157801875254716,1207.9874754500001,1196.3567895,12.57961236983827,0.8438037330921194
2005-07-18,1227.920044,1227.920044,1221.130005,1221.130005,1221.130005,1582100000,-0.005529707763284986,1208.19597765,1197.3267895,12.76928350380825,0.8391377450385511
2005-07-19,1221.130005,1230.339966,1221.130005,1229.349976,1229.349976,2041280000,0.006731446255798135,1208.85847765,1198.4867895,13.522452584472878,0.8447863556704898
2005-07-20,1229.349976,1236.560059,1222.910034,1235.199951,1235.199951,2063340000,0.004758592031729236,1209.93797595,1199.6139891999999,14.729611812237163,0.8488063492910969
2005-07-21,1235.199951,1235.829956,1224.699951,1227.040039,1227.040039,2129840000,-0.006606146635120824,1210.5959776500001,1200.8303905599998,15.20136673466856,0.8431990100828584
2005-07-22,1227.040039,1234.189941,1226.150024,1233.680054,1233.680054,1766990000,0.005411408584035549,1212.24348135,1202.0817919400001,15.847631009925971,0.8477619044440711
2005-07-25,1233.680054,1238.359985,1228.150024,1229.030029,1229.030029,1717580000,-0.003769230916008559,1214.1164855,1203.47519282,15.485189853412626,0.8445664940644262
2005-07-26,1229.030029,1234.420044,1229.030029,1231.160034,1231.160034,1934180000,0.001733078077622796,1216.1399901500001,1205.01739252,14.89581207132177,0.846030193740384
2005-07-27,1231.160034,1237.640015,1230.150024,1236.790039,1236.790039,1945800000,0.0045729270318402016,1217.9009947999998,1206.4393944800001,15.162166751571501,0.8498990280830925
2005-07-28,1236.790039,1245.150024,1235.810059,1243.719971,1243.719971,2001680000,0.005603159616003328,1220.09449455,1207.83779292,15.580835293938863,0.8546611479949281
2005-07-29,1243.719971,1245.040039,1234.180054,1234.180054,1234.180054,1789600000,-0.007670470220341952,1222.23699945,1208.8101928199999,14.311724863450323,0.8481054951107497
2005-08-01,1234.180054,1239.099976,1233.800049,1235.349976,1235.349976,1716870000,0.000947934619594859,1224.2825011999998,1209.6955932199999,12.992459452998114,0.8489094436706338
2005-08-02,1235.349976,1244.689941,1235.349976,1244.119995,1244.119995,2043120000,0.007099218173296062,1226.2390014500002,1210.79239254,12.88010166153138,0.854936037020623
2005-08-03,1244.119995,1245.859985,1240.569946,1245.040039,1245.040039,1999980000,0.0007395138762318343,1228.74400635,1211.81599362,11.239943328054776,0.8555682740832904
2005-08-04,1245.040039,1245.040039,1235.150024,1235.859985,1235.859985,1981220000,-0.007373300225246737,1230.6435058499999,1212.6517944,8.662261776590013,0.8492599123352781
2005-08-05,1235.859985,1235.859985,1225.619995,1226.420044,1226.420044,1930280000,-0.007638357997326151,1231.3715088000001,1213.3799950799998,7.539642638499082,0.8427729610920834
2005-08-08,1226.420044,1232.280029,1222.670044,1223.130005,1223.130005,1804140000,-0.0026826363578251744,1231.556012,1213.89019528,7.272722133215996,0.8405121077052659
2005-08-09,1223.130005,1234.109985,1223.130005,1231.380005,1231.380005,1897520000,0.006744990284168528,1232.0145142,1214.5421948,6.933652038139117,0.8461813537054639
2005-08-10,1231.380005,1242.689941,1226.579956,1229.130005,1229.130005,2172320000,-0.0018272182355275612,1232.3065124999998,1215.2947949000002,6.664650450024667,0.8446351957054099
2005-08-11,1229.130005,1237.810059,1228.329956,1237.810059,1237.810059,1941560000,0.007061949480274832,1232.87201545,1216.00659666,6.625752436854371,0.8505999667867435
2005-08-12,1237.810059,1237.810059,1225.869995,1230.390015,1230.390015,1709300000,-0.005994493214891539,1232.995514,1216.52859618,6.551193458528661,0.8455010510572535
2005-08-15,1230.400024,1236.23999,1226.199951,1233.869995,1233.869995,1562880000,0.0028283552024761516,1233.6325135,1217.28559568,5.926317862856548,0.8478924283537104
2005-08-16,1233.869995,1233.869995,1219.050049,1219.339966,1219.339966,1820410000,-0.011775980499469041,1233.132013,1217.7221948,6.681594500887207,0.8379076636517696
2005-08-17,1219.339966,1225.630005,1218.069946,1220.23999,1220.23999,1859150000,0.0007381239236770032,1232.38401495,1218.1817944,7.251019036245781,0.8385261433441433
2005-08-18,1220.23999,1222.640015,1215.930054,1219.02002,1219.02002,1808170000,-0.0009997787402460379,1231.983014,1218.66879392,7.765614189446664,0.8376878027328873
2005-08-19,1219.02002,1225.079956,1219.02002,1219.709961,1219.709961,1558790000,0.0005659800402622039,1231.28450935,1219.04439206,8.219937960148417,0.8381619173092053
2005-08-22,1219.709961,1228.959961,1216.469971,1221.72998,1221.72998,1621330000,0.0016561470059193173,1230.9195069,1219.5167919599999,8.483178509902046,0.8395500366590325
2005-08-23,1221.72998,1223.040039,1214.439941,1217.589966,1217.589966,1678620000,-0.003388648938614125,1230.2410035,1219.8521923600001,8.990443771697596,0.8367050963183944
2005-08-24,1217.569946,1224.150024,1209.369995,1209.589966,1209.589966,1930800000,-0.006570356378906017,1228.88099985,1219.965791,9.953356456663878,0.8312076456515357
2005-08-25,1209.589966,1213.72998,1209.569946,1212.369995,1212.369995,1571110000,0.0022983234634406102,1227.31350105,1220.08159178,9.962017225761162,0.8331180296865278
2005-08-26,1212.400024,1212.400024,1204.22998,1205.099976,1205.099976,1541090000,-0.005996534910945317,1225.8594971500002,1219.96439208,10.977495054664058,0.8281222083365746
2005-08-29,1205.099976,1214.280029,1201.530029,1212.280029,1212.280029,1599450000,0.005958055881664093,1224.7059998,1219.87079344,11.138657671025594,0.8330562067306909
2005-08-30,1212.280029,1212.280029,1201.069946,1208.410034,1208.410034,1916470000,-0.0031923276037074677,1222.92050175,1219.7169946000001,10.716979703971937,0.8303968184065047
2005-08-31,1208.410034,1220.359985,1204.400024,1220.329956,1220.329956,2365510000,0.00986413689444765,1221.6849975999999,1219.85139402,9.372768547252214,0.8385879662999802
2005-09-01,1220.329956,1227.290039,1216.180054,1221.589966,1221.589966,2229860000,0.0010325158321360384,1220.97149665,1220.00559324,8.760029156610369,0.8394538216518237
2005-09-02,1221.589966,1224.449951,1217.75,1218.02002,1218.02002,1640160000,-0.0029223766561291553,1220.55149545,1220.35139404,8.68610697032564,0.83700062139953
2005-09-06,1218.02002,1233.609985,1218.02002,1233.390015,1233.390015,1932090000,0.012618836100904085,1221.06449595,1221.18779542,9.137649456406573,0.8475625950573256
2005-09-07,1233.390015,1237.060059,1230.930054,1236.359985,1236.359985,2067700000,0.0024079731178949793,1221.31349495,1222.1011963,9.494425961565199,0.8496035030019569
2005-09-08,1236.359985,1236.359985,1229.51001,1231.670044,1231.670044,1955380000,-0.0037933458352746863,1221.4404969000002,1222.7031982600001,9.620635856572115,0.8463806630922096
2005-09-09,1231.670044,1243.130005,1231.670044,1241.47998,1241.47998,1992560000,0.007964743518597883,1221.6239929500002,1223.53579834,9.977661773794614,0.8531218679928398
2005-09-12,1241.47998,1242.599976,1239.150024,1240.560059,1240.560059,1938050000,-0.0007409873818505774,1222.13249515,1224.5204004,10.682205863499366,0.8524897154534764
2005-09-13,1240.569946,1240.569946,1231.199951,1231.199951,1231.199951,2082360000,-0.0075450663852139055,1221.99899295,1225.2556006,10.543579528514938,0.8460576239576678
2005-09-14,1231.199951,1234.73999,1226.160034,1227.160034,1227.160034,1986750000,-0.003281284243650928,1222.38999635,1225.6990014799999,10.584702376123136,0.8432814684069547
2005-09-15,1227.160034,1231.880005,1224.849976,1227.72998,1227.72998,2079340000,0.0004644430915357045,1222.76449585,1226.35480226,10.637002110305637,0.8436731246591764
2005-09-16,1228.420044,1237.949951,1228.420044,1237.910034,1237.910034,3152470000,0.008291769498045332,1223.70899655,1227.15560304,11.114937931058147,0.850668667740546
2005-09-19,1237.910034,1237.910034,1227.650024,1231.02002,1231.02002,2076540000,-0.0055658438907201235,1224.2744995,1227.53880374,11.188240927164719,0.8459339787331752
2005-09-20,1231.02002,1236.48999,1220.069946,1221.339966,1221.339966,2319250000,-0.007863441570998941,1224.2549988,1227.57680424,11.19324812383298,0.8392820263184843
2005-09-21,1221.339966,1221.52002,1209.890015,1210.199951,1210.199951,2548150000,-0.009121141786987086,1223.8854980499998,1227.3366040399999,11.541409104023472,0.8316268159571635
2005-09-22,1210.199951,1216.640015,1205.349976,1214.619995,1214.619995,2424720000,0.003652325383377786,1224.1369995,1227.16320316,11.264991435071018,0.8346641876865815
2005-09-23,1214.619995,1218.829956,1209.800049,1215.290039,1215.290039,1973020000,0.0005516490777017768,1224.2830017,1226.93900394,11.122477457240647,0.8351246294159095
2005-09-26,1215.290039,1222.560059,1211.839966,1215.630005,1215.630005,2022220000,0.00027974062905977704,1224.8095031500002,1226.69320316,10.391855090700043,0.8353582477050856
2005-09-27,1215.630005,1220.170044,1211.109985,1215.660034,1215.660034,1976270000,2.4702417574795632e-05,1224.9785034,1226.58380374,10.203137375742912,0.835378883073345
2005-09-28,1215.660034,1220.97998,1212.719971,1216.890015,1216.890015,2106980000,0.0010117804037308442,1225.4025024500002,1226.33460452,9.638983884828203,0.8362241030569292
2005-09-29,1216.890015,1228.699951,1211.540039,1227.680054,1227.680054,2176120000,0.008866897473885471,1225.77000735,1226.1842065800001,9.575312315512862,0.8436388164439268
2005-09-30,1227.680054,1229.569946,1225.219971,1228.810059,1228.810059,2097520000,0.0009204393248209986,1226.131012,1226.2196069800002,9.545481692384197,0.8444153347865272
2005-10-03,1228.810059,1233.339966,1225.150024,1226.699951,1226.699951,2097490000,-0.0017171962294295628,1226.5650085500001,1226.08000492,9.352670978773531,0.8429653079575593
2005-10-04,1226.699951,1229.880005,1214.02002,1214.469971,1214.469971,2341420000,-0.009969821870482898,1225.61900635,1225.7888037599998,9.580098481396416,0.8345610939942257
2005-10-05,1214.469971,1214.469971,1196.25,1196.390015,1196.390015,2546780000,-0.014887116546087098,1223.6205078500002,1225.09340338,11.245754378384586,0.8221368857231037
2005-10-06,1196.390015,1202.140015,1181.920044,1191.48999,1191.48999,2792030000,-0.004095675271913679,1221.6115051499999,1224.1874023999999,13.158399653426876,0.8187696800101195
2005-10-07,1191.48999,1199.709961,1191.459961,1195.900024,1195.900024,2126080000,0.003701276583951918,1219.33250735,1223.23100346,13.47936726993894,0.8218001730543908
2005-10-10,1195.900024,1196.52002,1186.119995,1187.329956,1187.329956,2195990000,-0.007166207733097285,1216.6710022,1222.2940015,14.297691474585426,0.8159109822991877
2005-10-11,1187.329956,1193.099976,1183.160034,1184.869995,1184.869995,2299040000,-0.0020718427826813546,1214.3545044,1221.2844018800001,15.520692661393523,0.8142205430192007
2005-10-12,1184.869995,1190.02002,1173.650024,1177.680054,1177.680054,2491280000,-0.006068126486737602,1211.8805054,1219.95560306,17.222333138390724,0.80927974977606
2005-10-13,1177.680054,1179.560059,1168.199951,1176.839966,1176.839966,2351150000,-0.0007133414522446646,1209.3360047,1218.5916016,18.47147202404304,0.8087024569840825
2005-10-14,1176.839966,1187.130005,1175.439941,1186.569946,1186.569946,2188940000,0.008267887122385575,1206.7690003,1217.60580082,17.84839421122569,0.8153887176140228
